m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Chemia PR,22,60,8,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Fizyka PR,58,57,30,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Geografia PR,28,57,2,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Historia PR,10,50,20,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Język angielski PR,136,80,41,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Język francuski PR,1,80,0,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Język hiszpański PR,4,62,50,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Język niemiecki PR,7,66,0,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Język polski PR,14,77,50,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Język rosyjski PR,4,88,50,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Matematyka PR,133,62,86,000731710
m.Łódź,XII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Łodzi,Anstadta 7,Łódź,Wiedza o społeczeństwie PR,2,42,50,000731710
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Biologia PR,16,30,42,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Chemia PR,26,23,65,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Fizyka PR,7,41,19,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Geografia PR,38,26,71,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Historia PR,1,32,0,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Historia sztuki PR,1,25,0,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Język angielski PR,75,48,83,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Język niemiecki PR,1,38,0,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Język polski PR,46,54,62,000217580
